a-link-normal href,s-image src,a-color-secondary,a-color-base,a-link-normal href 2,a-link-normal,a-link-normal href 3,a-size-medium,a-size-base,a-size-base 2,a-size-base 3,a-size-base 4,a-popover-trigger href,a-icon-alt,a-link-normal href 4,a-size-base 5,a-size-base 6,a-size-base href,a-size-base href 2,a-offscreen,a-price-symbol,a-price-whole,a-size-base 7,a-offscreen 2,a-price,a-row,a-color-base 2,a-color-base 3,a-color-base 4,a-size-base 8,a-size-base 9,a-size-base href 3,a-price-decimal,a-price-fraction,a-size-base 10,a-size-base 11,a-size-base href 4,a-offscreen 3,a-price-symbol 2,a-price-whole 2,a-row 2,a-color-base 5,a-size-base href 5
https://www.amazon.in/Learn-SQL-Database-Programming-manipulate/dp/1838984763/ref=sr_1_292?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-292,https://m.media-amazon.com/images/I/612yOEEZbmL._AC_UY218_.jpg,,Get it by,https://www.amazon.in/Learn-SQL-Database-Programming-manipulate/dp/1838984763/ref=sr_1_292?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-292,(14 used & new offers),https://www.amazon.in/Learn-SQL-Database-Programming-manipulate/dp/1838984763/ref=sr_1_292?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-292#customerReviews,Learn SQL Database Programming: Query and manipulate databases from popular relational database servers using SQL,by,Josephine Bush,|,29-May-20,javascript:void(0),4.3 out of 5 stars,https://www.amazon.in/gp/offer-listing/1838984763/ref=sr_1_292_olp?keywords=data+analytics+books&crid=3K62HY0HMMON7&sprefix=data+analytics%2Caps%2C286&qid=1687256851&sr=8-292,28,Paperback,https://www.amazon.in/Learn-SQL-Database-Programming-manipulate/dp/1838984763/ref=sr_1_292?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-292,https://www.amazon.in/Learn-SQL-Database-Programming-manipulate/dp/1838984763/ref=sr_1_292?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-292,"₹2,601",₹,"2,601",M.R.P:,"₹3,299","₹3,299",(21% off),"Thursday, 22 June",FREE Delivery by Amazon,"₹2,559",,More Buying Choices,https://www.amazon.in/Learn-SQL-Database-Programming-manipulate-ebook/dp/B08663TZLT/ref=sr_1_292?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-292,.,3,Kindle Edition,,https://www.amazon.in/Learn-SQL-Database-Programming-manipulate-ebook/dp/B08663TZLT/ref=sr_1_292?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-292,"₹2,039.03",₹,"2,039",(13% off),Available instantly,https://www.amazon.in/Josephine-Bush/e/B08BG9FHNT?ref=sr_ntt_srch_lnk_292&qid=1687256851&sr=8-292
https://www.amazon.in/Limitless-Analytics-Azure-Synapse-end/dp/1800205651/ref=sr_1_293?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-293,https://m.media-amazon.com/images/I/71XpjtY52zS._AC_UY218_.jpg,,Get it by,https://www.amazon.in/Limitless-Analytics-Azure-Synapse-end/dp/1800205651/ref=sr_1_293?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-293,(10 used & new offers),https://www.amazon.in/Limitless-Analytics-Azure-Synapse-end/dp/1800205651/ref=sr_1_293?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-293#customerReviews,"Limitless Analytics with Azure Synapse: An end-to-end analytics service for data processing, management, and ingestion for BI and ML requirements",by,and,|,18-Jun-21,javascript:void(0),4.1 out of 5 stars,https://www.amazon.in/gp/offer-listing/1800205651/ref=sr_1_293_olp?keywords=data+analytics+books&crid=3K62HY0HMMON7&sprefix=data+analytics%2Caps%2C286&qid=1687256851&sr=8-293,29,Paperback,https://www.amazon.in/Limitless-Analytics-Azure-Synapse-end/dp/1800205651/ref=sr_1_293?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-293,https://www.amazon.in/Limitless-Analytics-Azure-Synapse-end/dp/1800205651/ref=sr_1_293?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-293,"₹3,238",₹,"3,238",M.R.P:,"₹4,099","₹4,099",(21% off),"Thursday, 22 June",FREE Delivery by Amazon,"₹3,228",More Buying Choices,Kindle Edition,https://www.amazon.in/Limitless-Analytics-Azure-Synapse-end-ebook/dp/B08WJC5R5L/ref=sr_1_293?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-293,,,Prashant Kumar Mishra,Mukesh Kumar,https://www.amazon.in/Limitless-Analytics-Azure-Synapse-end-ebook/dp/B08WJC5R5L/ref=sr_1_293?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-293,"₹2,793.76",₹,"2,793",(8% off),Available instantly,https://www.amazon.in/Prashant-Kumar-Mishra/e/B092S28M1K?ref=sr_ntt_srch_lnk_293&qid=1687256851&sr=8-293
,https://m.media-amazon.com/images/I/71DGqTfE+wS._AC_UY218_.jpg,,Get it by,https://www.amazon.in/Advancing-into-Analytics-Python-Grayscale/dp/9391043186/ref=sr_1_294?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-294,,https://www.amazon.in/Advancing-into-Analytics-Python-Grayscale/dp/9391043186/ref=sr_1_294?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-294,Advancing into Analytics: From Excel to Python and R (Grayscale Indian Edition),by,George Mount,,,javascript:void(0),4.7 out of 5 stars,https://www.amazon.in/Advancing-into-Analytics-Python-Grayscale/dp/9391043186/ref=sr_1_294?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-294#customerReviews,|,9-May-21,https://www.amazon.in/George-Mount/e/B00V111UMO?ref=sr_ntt_srch_lnk_294&qid=1687256851&sr=8-294,,₹925,₹,925,53,,,"Ages: 10+ years, from publishers","Saturday, 24 June",FREE Delivery by Amazon,,Paperback,,https://www.amazon.in/Advancing-into-Analytics-Python-Grayscale/dp/9391043186/ref=sr_1_294?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-294,.,75,,Kindle Edition,https://www.amazon.in/Advancing-into-Analytics-Python-Grayscale/dp/9391043186/ref=sr_1_294?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-294,₹878.75,₹,878,(74% off),Available instantly,https://www.amazon.in/Advancing-into-Analytics-Excel-Python-ebook/dp/B092PY5DHL/ref=sr_1_294?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-294
https://www.amazon.in/Data-Analytics-AI-Applications/dp/0367895617/ref=sr_1_295?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-295,https://m.media-amazon.com/images/I/91z1Gwik7+L._AC_UY218_.jpg,,Get it by,https://www.amazon.in/Data-Analytics-AI-Applications/dp/0367895617/ref=sr_1_295?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-295,,,"DATA ANALYTICS AND AI, 1ST EDITION",by,Jay Liebowitz,|,4-Aug-20,,,,Paperback,M.R.P:,https://www.amazon.in/Jay-Liebowitz/e/B001IXQ7PK?ref=sr_ntt_srch_lnk_295&qid=1687256851&sr=8-295,https://www.amazon.in/Data-Analytics-AI-Applications/dp/0367895617/ref=sr_1_295?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-295,₹584.81,₹,584,Kindle Edition,"₹5,638.14","₹5,638.14",(90% off),"Tomorrow, 21 June",FREE Delivery by Amazon,Available instantly,Hardcover,,https://www.amazon.in/Data-Analytics-AI-Applications/dp/0367895617/ref=sr_1_295?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-295,.,81,,,https://www.amazon.in/Data-Analytics-AI-Applications-ebook/dp/B08D2R7K84/ref=sr_1_295?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-295,"₹3,647.13",₹,"3,647",(31% off),Get it,https://www.amazon.in/Data-Analytics-AI-Applications-ebook/dp/B08D2R7K84/ref=sr_1_295?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-295
https://www.amazon.in/Analytics-Jayabalaji-Farrukh-Susmitha-Jumlesha/dp/9355159854/ref=sr_1_296?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-296,https://m.media-amazon.com/images/I/51ipjkIPMDL._AC_UY218_.jpg,,Get it by,https://www.amazon.in/Analytics-Jayabalaji-Farrukh-Susmitha-Jumlesha/dp/9355159854/ref=sr_1_296?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-296,,,Data Analytics with Python,by,"Susmitha K Dr. Shaik Jumlesha,Dr. K. A. Jayabalaji,Dr. Farrukh Arslan",|,15-May-23,,,,Paperback,M.R.P:,https://www.amazon.in/Analytics-Jayabalaji-Farrukh-Susmitha-Jumlesha/dp/9355159854/ref=sr_1_296?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-296,https://www.amazon.in/Analytics-Jayabalaji-Farrukh-Susmitha-Jumlesha/dp/9355159854/ref=sr_1_296?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-296,₹279,₹,279,,₹400,₹400,(30% off),"Thursday, 22 June",FREE Delivery by Amazon,,,,,,,,,,,,,"Ages: 10+ years, from publishers",,
https://www.amazon.in/Educational-Analytics-Teachers-Advances-Learning-ebook/dp/B0BKVGYF59/ref=sr_1_297?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-297,https://m.media-amazon.com/images/I/61YiX8LhKKL._AC_UY218_.jpg,,Available instantly,https://www.amazon.in/Educational-Analytics-Teachers-Advances-Learning-ebook/dp/B0BKVGYF59/ref=sr_1_297?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-297,(13 new offers),https://www.amazon.in/gp/offer-listing/3031152654/ref=sr_1_297_olp?keywords=data+analytics+books&crid=3K62HY0HMMON7&sprefix=data+analytics%2Caps%2C286&qid=1687256851&sr=8-297,Educational Data Analytics for Teachers and School Leaders (Advances in Analytics for Learning and Teaching),by,Sofia Mougiakou,",",Dimitra Vinatsella,,,https://www.amazon.in/gp/offer-listing/3031152689/ref=sr_1_297_olp?keywords=data+analytics+books&crid=3K62HY0HMMON7&sprefix=data+analytics%2Caps%2C286&qid=1687256851&sr=8-297,", et al.",|,https://www.amazon.in/Educational-Analytics-Teachers-Advances-Learning-ebook/dp/B0BKVGYF59/ref=sr_1_297?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-297,https://www.amazon.in/Educational-Analytics-Teachers-Advances-Learning-ebook/dp/B0BKVGYF59/ref=sr_1_297?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-297,₹0,₹,0,28-Oct-22,"₹3,744","₹4,617",(19% off),Get it,"Friday, 7 July",-,Kindle Edition,Hardcover,https://www.amazon.in/Educational-Analytics-Teachers-Advances-Learning/dp/3031152654/ref=sr_1_297?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-297,,,M.R.P:,More Buying Choices,https://www.amazon.in/Educational-Analytics-Teachers-Advances-Learning/dp/3031152654/ref=sr_1_297?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-297,"₹4,617",₹,"3,744",(5% off),"Tuesday, 11 July",https://www.amazon.in/Educational-Analytics-Teachers-Advances-Learning/dp/3031152689/ref=sr_1_297?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-297
https://www.amazon.in/Effortless-Make-Easier-What-Matters-ebook/dp/B08NYC3J41/ref=sr_1_298?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-298,https://m.media-amazon.com/images/I/71050BMimBS._AC_UY218_.jpg,Free with Audible trial,Available instantly,https://www.amazon.in/Effortless-Make-Easier-What-Matters-ebook/dp/B08NYC3J41/ref=sr_1_298?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-298,,https://www.amazon.in/Effortless-Make-Easier-What-Matters-ebook/dp/B08NYC3J41/ref=sr_1_298?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-298#customerReviews,Effortless: Make It Easier to Do What Matters Most: The Instant New York Times Bestseller,by,Greg McKeown,|,27-Apr-21,javascript:void(0),4.5 out of 5 stars,,"2,239",Kindle Edition,https://www.amazon.in/Effortless-Make-Easier-What-Matters-ebook/dp/B08NYC3J41/ref=sr_1_298?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-298,https://www.amazon.in/Effortless-Make-Easier-What-Matters-ebook/dp/B08NYC3J41/ref=sr_1_298?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-298,₹309.30,₹,309,Audible Audiobook,₹0,₹888,(44% off),Available instantly,Get it,"Saturday, 8 July",Hardcover,M.R.P:,https://www.amazon.in/Effortless-Make-Easier-What-Matters/dp/B092W6XF7W/ref=sr_1_298?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-298,.,30,Other format:,Paperback,https://www.amazon.in/Effortless-Make-Easier-What-Matters/dp/B092W6XF7W/ref=sr_1_298?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-298,₹888,₹,0,(12% off),-,https://www.amazon.in/Effortless-Make-Easier-What-Matters/dp/0593135644/ref=sr_1_298?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-298
https://www.amazon.in/Data-Science-Analytics-SPPU-Course/dp/9391567924/ref=sr_1_299?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-299,https://m.media-amazon.com/images/I/61r8dpI58SL._AC_UY218_.jpg,,Get it by,https://www.amazon.in/Data-Science-Analytics-SPPU-Course/dp/9391567924/ref=sr_1_299?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-299,,https://www.amazon.in/Data-Science-Analytics-SPPU-Course/dp/9391567924/ref=sr_1_299?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-299#customerReviews,Data Science and Big Data Analytics for SPPU 19 Course (TE - SEM VI - COMP - 310251),4,Paperback,Kindle Edition,,javascript:void(0),3.0 out of 5 stars,,,,https://www.amazon.in/Data-Science-Analytics-SPPU-Course/dp/9391567924/ref=sr_1_299?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-299,https://www.amazon.in/Data-Science-Analytics-SPPU-Course/dp/9391567924/ref=sr_1_299?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-299,₹295,₹,295,,₹275,,,"Tuesday, 27 June",Available instantly,,,,https://www.amazon.in/Data-Science-Analytics-SPPU-Course-ebook/dp/B09RQR9GNC/ref=sr_1_299?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-299,,,,,https://www.amazon.in/Data-Science-Analytics-SPPU-Course-ebook/dp/B09RQR9GNC/ref=sr_1_299?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-299,,₹,275,,,
https://www.amazon.in/Learning-Tableau-2022-visualizations-storytelling/dp/1801072329/ref=sr_1_300?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-300,https://m.media-amazon.com/images/I/61oZwADvl6L._AC_UY218_.jpg,,3% coupon applied at checkout,https://www.amazon.in/Learning-Tableau-2022-visualizations-storytelling/dp/1801072329/ref=sr_1_300?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-300,,https://www.amazon.in/Learning-Tableau-2022-visualizations-storytelling/dp/1801072329/ref=sr_1_300?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-300#customerReviews,"Learning Tableau 2022: Create effective data visualizations, build interactive visual analytics, and improve your data storytelling capabilities",by,Joshua N. Milligan,",",Blair Hutchinson,javascript:void(0),4.4 out of 5 stars,,", et al.",|,https://www.amazon.in/Joshua-N-Milligan/e/B00YVFLM8Y?ref=sr_ntt_srch_lnk_300&qid=1687256851&sr=8-300,https://www.amazon.in/Learning-Tableau-2022-visualizations-storytelling/dp/1801072329/ref=sr_1_300?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-300,"₹5,780",₹,"5,780",14-Oct-22,"₹6,800","₹6,800",(15% off),with coupon,Get it by,"Sunday, 25 June",23,Paperback,https://www.amazon.in/Learning-Tableau-2022-visualizations-storytelling/dp/1801072329/ref=sr_1_300?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-300,.,93,M.R.P:,Save 3%,https://www.amazon.in/Learning-Tableau-2022-visualizations-storytelling-ebook/dp/B0B34QBXTB/ref=sr_1_300?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-300,"₹3,304.93",₹,"3,304",(42% off),FREE Delivery by Amazon,https://www.amazon.in/Learning-Tableau-2022-visualizations-storytelling-ebook/dp/B0B34QBXTB/ref=sr_1_300?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-300
https://www.amazon.in/Scalable-Data-Analytics-Azure-Explorer/dp/1801078548/ref=sr_1_301?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-301,https://m.media-amazon.com/images/I/61q8riFeIfL._AC_UY218_.jpg,,3% coupon applied at checkout,https://www.amazon.in/Scalable-Data-Analytics-Azure-Explorer/dp/1801078548/ref=sr_1_301?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-301,,https://www.amazon.in/Scalable-Data-Analytics-Azure-Explorer/dp/1801078548/ref=sr_1_301?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-301#customerReviews,"Scalable Data Analytics with Azure Data Explorer: Modern ways to query, analyze, and perform real-time data analysis on large volumes of data",by,Jason Myerscough,and,Arunee Singhchawla,javascript:void(0),4.4 out of 5 stars,,|,31-Mar-22,https://www.amazon.in/Jason-Myerscough/e/B09SYJHVQ7?ref=sr_ntt_srch_lnk_301&qid=1687256851&sr=8-301,https://www.amazon.in/Scalable-Data-Analytics-Azure-Explorer/dp/1801078548/ref=sr_1_301?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-301,"₹3,484",₹,"3,484",4,"₹4,099","₹4,099",(15% off),with coupon,Get it by,"Sunday, 25 June",Paperback,M.R.P:,https://www.amazon.in/Scalable-Data-Analytics-Azure-Explorer/dp/1801078548/ref=sr_1_301?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-301,.,80,Save 3%,Kindle Edition,https://www.amazon.in/Scalable-Data-Analytics-Azure-Explorer-ebook/dp/B09M6V1TYQ/ref=sr_1_301?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-301,"₹3,309.80",₹,"3,309",(4% off),FREE Delivery by Amazon,https://www.amazon.in/Scalable-Data-Analytics-Azure-Explorer-ebook/dp/B09M6V1TYQ/ref=sr_1_301?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-301
https://www.amazon.in/Big-Data-Practice-Successful-Extraordinary-ebook/dp/B01DCOYDUS/ref=sr_1_302?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-302,https://m.media-amazon.com/images/I/51sprJ24mJL._AC_UY218_.jpg,Free with Audible trial,Available instantly,https://www.amazon.in/Big-Data-Practice-Successful-Extraordinary-ebook/dp/B01DCOYDUS/ref=sr_1_302?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-302,(7 used & new offers),https://www.amazon.in/Big-Data-Practice-Successful-Extraordinary-ebook/dp/B01DCOYDUS/ref=sr_1_302?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-302#customerReviews,Big Data in Practice: How 45 Successful Companies Used Big Data Analytics to Deliver Extraordinary Results,by,Bernard Marr,|,22-Mar-16,javascript:void(0),4.0 out of 5 stars,https://www.amazon.in/gp/goldbox/,139,Kindle Edition,https://www.amazon.in/Bernard-Marr/e/B001H6KUSS?ref=sr_ntt_srch_lnk_302&qid=1687256851&sr=8-302,https://www.amazon.in/Big-Data-Practice-Successful-Extraordinary-ebook/dp/B01DCOYDUS/ref=sr_1_302?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-302,₹329.57,₹,329,Audible Audiobook,₹0,₹668,(21% off),Available instantly,4% coupon applied at checkout,with coupon,Hardcover,M.R.P:,https://www.amazon.in/Big-Data-Practice-Successful-Extraordinary-ebook/dp/B01DCOYDUS/ref=sr_1_302?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-302,.,57,Save 4%,More Buying Choices,https://www.amazon.in/Big-Data-Practice-Successful-Extraordinary/dp/B074KMZ9YY/ref=sr_1_302?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-302,₹668,₹,0,(31% off),Get it by,https://www.amazon.in/Big-Data-Practice-Successful-Extraordinary/dp/B074KMZ9YY/ref=sr_1_302?crid=3K62HY0HMMON7&keywords=data+analytics+books&qid=1687256851&sprefix=data+analytics%2Caps%2C286&sr=8-302
